gene_id	gene_name	population	time_condition	mean_normalized_count	sem_normalized_count	n_samples	plot_expression
ENSMUSG00000044689	Gm13749	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000044689	Gm13749	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000044689	Gm13749	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000086721	Gm13750	CD103+Tom+ LP Trm	Baseline	0.8108939743805067	0.4876078685822552	3	1.8108939743805066
ENSMUSG00000086721	Gm13750	CD103+Tom+ LP Trm	Infected	0.5594630796861126	0.5594630796861126	3	1.5594630796861126
ENSMUSG00000086721	Gm13750	CD103-Tom- LP Trm	Baseline	2.4659144462232288	2.4659144462232288	2	3.4659144462232288
ENSMUSG00000086721	Gm13750	CD103-Tom- LP Trm	Infected	1.9766544145821134	0.9080618514658741	3	2.9766544145821134
ENSMUSG00000080817	Gm13751	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000080817	Gm13751	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000080817	Gm13751	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000080817	Gm13751	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000085921	Gm13752	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000085921	Gm13752	CD103+Tom+ LP Trm	Infected	0.540498338446714	0.540498338446714	3	1.5404983384467141
ENSMUSG00000085921	Gm13752	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000085921	Gm13752	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000086378	Gm13753	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000086378	Gm13753	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000086378	Gm13753	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000086378	Gm13753	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000082373	Gm13754	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000082373	Gm13754	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000082373	Gm13754	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000082373	Gm13754	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000084297	Gm13755	CD103+Tom+ LP Trm	Baseline	1.5464294973734154	0.43584764671908127	3	2.546429497373415
ENSMUSG00000084297	Gm13755	CD103+Tom+ LP Trm	Infected	0.540498338446714	0.540498338446714	3	1.5404983384467141
ENSMUSG00000084297	Gm13755	CD103-Tom- LP Trm	Baseline	2.088242148794719	1.1996437795029196	2	3.088242148794719
ENSMUSG00000084297	Gm13755	CD103-Tom- LP Trm	Infected	1.7762565066956393	0.6022878900882356	3	2.7762565066956393
ENSMUSG00000081566	Gm13756	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000081566	Gm13756	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000081566	Gm13756	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000081566	Gm13756	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000090097	Gm13757	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000090097	Gm13757	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000090097	Gm13757	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000090097	Gm13757	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000081073	Gm13758	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000081073	Gm13758	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000081073	Gm13758	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000081073	Gm13758	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000087234	Gm13759	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000087234	Gm13759	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000087234	Gm13759	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000087234	Gm13759	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000075116	Gm13760	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000075116	Gm13760	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000075116	Gm13760	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000075116	Gm13760	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000082581	Gm13761	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000082581	Gm13761	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000082581	Gm13761	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000082581	Gm13761	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000075111	Gm13762	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000075111	Gm13762	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000075111	Gm13762	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000075111	Gm13762	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000086737	Gm13763	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000086737	Gm13763	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000086737	Gm13763	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000086737	Gm13763	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000086793	Gm13764	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000086793	Gm13764	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000086793	Gm13764	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000086793	Gm13764	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000085547	Gm13767	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000085547	Gm13767	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000085547	Gm13767	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000085547	Gm13767	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000080223	Gm13768	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000080223	Gm13768	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000080223	Gm13768	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000080223	Gm13768	CD103-Tom- LP Trm	Infected	0.2453335886119329	0.2453335886119329	3	1.245333588611933
ENSMUSG00000089859	Gm13769	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000089859	Gm13769	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000089859	Gm13769	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000089859	Gm13769	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000081834	Gm13770	CD103+Tom+ LP Trm	Baseline	0.24905626487199872	0.24905626487199875	3	1.2490562648719987
ENSMUSG00000081834	Gm13770	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000081834	Gm13770	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000081834	Gm13770	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000083832	Gm13771	CD103+Tom+ LP Trm	Baseline	1.119148278010871	0.8597137747331919	3	2.1191482780108712
ENSMUSG00000083832	Gm13771	CD103+Tom+ LP Trm	Infected	3.6859892949955033	2.241035048147491	3	4.685989294995503
ENSMUSG00000083832	Gm13771	CD103-Tom- LP Trm	Baseline	0.8885983692917991	0.888598369291799	2	1.8885983692917991
ENSMUSG00000083832	Gm13771	CD103-Tom- LP Trm	Infected	1.8351778931077483	0.6240339565320021	3	2.8351778931077485
ENSMUSG00000080977	Gm13772	CD103+Tom+ LP Trm	Baseline	0.9273419005018898	0.4938632280054988	3	1.9273419005018897
ENSMUSG00000080977	Gm13772	CD103+Tom+ LP Trm	Infected	2.5074935439705817	0.8577086792520195	3	3.5074935439705817
ENSMUSG00000080977	Gm13772	CD103-Tom- LP Trm	Baseline	1.3328975539376988	1.3328975539376988	2	2.332897553937699
ENSMUSG00000080977	Gm13772	CD103-Tom- LP Trm	Infected	6.3964349824920035	3.4463511376448075	3	7.3964349824920035
ENSMUSG00000086253	Gm13773	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000086253	Gm13773	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000086253	Gm13773	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000086253	Gm13773	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000081207	Gm13775	CD103+Tom+ LP Trm	Baseline	0.18727923650283604	0.18727923650283604	3	1.187279236502836
ENSMUSG00000081207	Gm13775	CD103+Tom+ LP Trm	Infected	1.621495015340142	1.6214950153401422	3	2.621495015340142
ENSMUSG00000081207	Gm13775	CD103-Tom- LP Trm	Baseline	0.44429918464589957	0.4442991846458995	2	1.4442991846458995
ENSMUSG00000081207	Gm13775	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000082457	Gm13776	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000082457	Gm13776	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000082457	Gm13776	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000082457	Gm13776	CD103-Tom- LP Trm	Infected	0.48278926100715	0.4827892610071499	3	1.48278926100715
ENSMUSG00000082108	Gm13777	CD103+Tom+ LP Trm	Baseline	8.173700540605013	7.43904972717609	3	9.173700540605013
ENSMUSG00000082108	Gm13777	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000082108	Gm13777	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000082108	Gm13777	CD103-Tom- LP Trm	Infected	0.31213289124075766	0.31213289124075766	3	1.3121328912407577
ENSMUSG00000086495	Gm13778	CD103+Tom+ LP Trm	Baseline	0.7471687946159961	0.7471687946159962	3	1.747168794615996
ENSMUSG00000086495	Gm13778	CD103+Tom+ LP Trm	Infected	42.271442958285625	38.12686934673432	3	43.271442958285625
ENSMUSG00000086495	Gm13778	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000086495	Gm13778	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000087197	Gm13780	CD103+Tom+ LP Trm	Baseline	0.9845917878649072	0.3343960860924273	3	1.984591787864907
ENSMUSG00000087197	Gm13780	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000087197	Gm13780	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000087197	Gm13780	CD103-Tom- LP Trm	Infected	3.7455946948890912	3.745594694889092	3	4.745594694889091
ENSMUSG00000086854	Gm13781	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000086854	Gm13781	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000086854	Gm13781	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000086854	Gm13781	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000086542	Gm13782	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000086542	Gm13782	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000086542	Gm13782	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000086542	Gm13782	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000086206	Gm13783	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000086206	Gm13783	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000086206	Gm13783	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000086206	Gm13783	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000084243	Gm13784	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000084243	Gm13784	CD103+Tom+ LP Trm	Infected	0.23458868763962584	0.23458868763962587	3	1.234588687639626
ENSMUSG00000084243	Gm13784	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000084243	Gm13784	CD103-Tom- LP Trm	Infected	0.31213289124075766	0.31213289124075766	3	1.3121328912407577
ENSMUSG00000081730	Gm13785	CD103+Tom+ LP Trm	Baseline	12.422206637556341	12.05055267012725	3	13.422206637556341
ENSMUSG00000081730	Gm13785	CD103+Tom+ LP Trm	Infected	21.213683456777787	11.888446522404077	3	22.213683456777787
ENSMUSG00000081730	Gm13785	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000081730	Gm13785	CD103-Tom- LP Trm	Infected	21.225036604371518	21.225036604371518	3	22.225036604371518
ENSMUSG00000083951	Gm13786	CD103+Tom+ LP Trm	Baseline	0.24905626487199872	0.24905626487199875	3	1.2490562648719987
ENSMUSG00000083951	Gm13786	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000083951	Gm13786	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000083951	Gm13786	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000081248	Gm13787	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000081248	Gm13787	CD103+Tom+ LP Trm	Infected	0.8202298782897702	0.46818132785312283	3	1.8202298782897701
ENSMUSG00000081248	Gm13787	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000081248	Gm13787	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000083204	Gm13788	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000083204	Gm13788	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000083204	Gm13788	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000083204	Gm13788	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000086302	Gm13790	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000086302	Gm13790	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000086302	Gm13790	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000086302	Gm13790	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000086980	Gm13791	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000086980	Gm13791	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000086980	Gm13791	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000086980	Gm13791	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000082700	Gm13792	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000082700	Gm13792	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000082700	Gm13792	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000082700	Gm13792	CD103-Tom- LP Trm	Infected	0.2453335886119329	0.2453335886119329	3	1.245333588611933
ENSMUSG00000087069	Gm13793	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000087069	Gm13793	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000087069	Gm13793	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000087069	Gm13793	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000084906	Gm13794	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000084906	Gm13794	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000084906	Gm13794	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000084906	Gm13794	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000083846	Gm13797	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000083846	Gm13797	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000083846	Gm13797	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000083846	Gm13797	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000081757	Gm13798	CD103+Tom+ LP Trm	Baseline	0.24905626487199872	0.24905626487199875	3	1.2490562648719987
ENSMUSG00000081757	Gm13798	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000081757	Gm13798	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000081757	Gm13798	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000087537	Gm13799	CD103+Tom+ LP Trm	Baseline	0.24905626487199872	0.24905626487199875	3	1.2490562648719987
ENSMUSG00000087537	Gm13799	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000087537	Gm13799	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000087537	Gm13799	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000082327	Gm13801	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000082327	Gm13801	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000082327	Gm13801	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000082327	Gm13801	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000087559	Gm13802	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000087559	Gm13802	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000087559	Gm13802	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000087559	Gm13802	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000082820	Gm13803	CD103+Tom+ LP Trm	Baseline	26.655841263376875	13.136543718521654	3	27.655841263376875
ENSMUSG00000082820	Gm13803	CD103+Tom+ LP Trm	Infected	42.74110109120838	4.629348342867405	3	43.74110109120838
ENSMUSG00000082820	Gm13803	CD103-Tom- LP Trm	Baseline	120.65201622916187	114.43182764411928	2	121.65201622916187
ENSMUSG00000082820	Gm13803	CD103-Tom- LP Trm	Infected	30.66483819871985	10.208127628270383	3	31.66483819871985
ENSMUSG00000080802	Gm13804	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000080802	Gm13804	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000080802	Gm13804	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000080802	Gm13804	CD103-Tom- LP Trm	Infected	0.4906671772238658	0.4906671772238658	3	1.4906671772238658
ENSMUSG00000082862	Gm13806	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000082862	Gm13806	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000082862	Gm13806	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000082862	Gm13806	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000085852	Gm13807	CD103+Tom+ LP Trm	Baseline	36.18462097902976	8.285989684698205	3	37.18462097902976
ENSMUSG00000085852	Gm13807	CD103+Tom+ LP Trm	Infected	101.46769995459435	67.41701662306482	3	102.46769995459435
ENSMUSG00000085852	Gm13807	CD103-Tom- LP Trm	Baseline	13.12909487772482	8.197265985278362	2	14.12909487772482
ENSMUSG00000085852	Gm13807	CD103-Tom- LP Trm	Infected	273.25310096066715	211.77121111042518	3	274.25310096066715
ENSMUSG00000082259	Gm13808	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000082259	Gm13808	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000082259	Gm13808	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000082259	Gm13808	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000084313	Gm13809	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000084313	Gm13809	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000084313	Gm13809	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000084313	Gm13809	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000095203	Gm13810	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000095203	Gm13810	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000095203	Gm13810	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000095203	Gm13810	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000084209	Gm13811	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000084209	Gm13811	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000084209	Gm13811	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000084209	Gm13811	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000094873	Gm13812	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000094873	Gm13812	CD103+Tom+ LP Trm	Infected	0.2797315398430563	0.2797315398430563	3	1.2797315398430564
ENSMUSG00000094873	Gm13812	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000094873	Gm13812	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000082435	Gm13813	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000082435	Gm13813	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000082435	Gm13813	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000082435	Gm13813	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000085261	Gm13814	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000085261	Gm13814	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000085261	Gm13814	CD103-Tom- LP Trm	Baseline	1.6439429641488192	1.6439429641488192	2	2.6439429641488195
ENSMUSG00000085261	Gm13814	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000080860	Gm13815	CD103+Tom+ LP Trm	Baseline	1.1854524473861787	0.8400306530369835	3	2.1854524473861785
ENSMUSG00000080860	Gm13815	CD103+Tom+ LP Trm	Infected	6.928979325675787	5.4660823939071514	3	7.928979325675787
ENSMUSG00000080860	Gm13815	CD103-Tom- LP Trm	Baseline	1.7105698513662086	0.06662688721738952	2	2.7105698513662086
ENSMUSG00000080860	Gm13815	CD103-Tom- LP Trm	Infected	1.0481336570765565	0.6398390595372069	3	2.0481336570765567
ENSMUSG00000085976	Gm13816	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000085976	Gm13816	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000085976	Gm13816	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000085976	Gm13816	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000085293	Gm13817	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000085293	Gm13817	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000085293	Gm13817	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000085293	Gm13817	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000081353	Gm13818	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000081353	Gm13818	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000081353	Gm13818	CD103-Tom- LP Trm	Baseline	0.44429918464589957	0.4442991846458995	2	1.4442991846458995
ENSMUSG00000081353	Gm13818	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000087477	Gm13822	CD103+Tom+ LP Trm	Baseline	7.094606120292492	3.81430868253743	3	8.094606120292493
ENSMUSG00000087477	Gm13822	CD103+Tom+ LP Trm	Infected	1.642120813477381	1.6421208134773815	3	2.642120813477381
ENSMUSG00000087477	Gm13822	CD103-Tom- LP Trm	Baseline	110.9661500800453	110.9661500800453	2	111.9661500800453
ENSMUSG00000087477	Gm13822	CD103-Tom- LP Trm	Infected	15.60664456203788	15.606644562037884	3	16.60664456203788
ENSMUSG00000080707	Gm13823	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
ENSMUSG00000080707	Gm13823	CD103+Tom+ LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000080707	Gm13823	CD103-Tom- LP Trm	Baseline	0.0	0.0	2	1.0
ENSMUSG00000080707	Gm13823	CD103-Tom- LP Trm	Infected	0.0	0.0	3	1.0
ENSMUSG00000086167	Gm13827	CD103+Tom+ LP Trm	Baseline	8.284585708684817	4.956384320446073	3	9.284585708684817
ENSMUSG00000086167	Gm13827	CD103+Tom+ LP Trm	Infected	0.5143202274826821	0.2601148437291787	3	1.5143202274826821
ENSMUSG00000086167	Gm13827	CD103-Tom- LP Trm	Baseline	16.883369016544183	16.88336901654418	2	17.883369016544183
ENSMUSG00000086167	Gm13827	CD103-Tom- LP Trm	Infected	0.8695993710934481	0.5447411974641181	3	1.869599371093448
ENSMUSG00000083182	Gm13828	CD103+Tom+ LP Trm	Baseline	0.0	0.0	3	1.0
